vehicle_type,fuel_type,distance_traveled_km,public_transport_mode,emission_factor_vehicle,appliance_type,appliance_usage_hours,electricity_consumed_kWh,gas_usage_kWh,renewable_energy_contribution,electricity_emission_factor,gas_emission_factor,diet_type,food_item,quantity_consumed_kg,food_emission_factor_kgCO2e,waste_type,disposal_method,waste_generated_kg,waste_emission_factor,season_label,energy_demand_modifier,carbon_emission_total_kgCO2e
diesel_car,diesel,6073.416966486144,private,0.168,dishwasher,1331,3068.5658452109046,8302.822333557118,607.1526493924418,0.177,0.18296,balanced,dairy,682.6804877357806,21.0,recyclable,recycling_closed_loop,293.2926783929178,0.021,Spring,1.0,17425.003967817258
hybrid_car,hybrid,5393.593571221441,private,0.11,dishwasher,2072,2210.627442517102,1261.452191695047,695.8890094605314,0.177,0.18296,balanced,vegetables,1422.8106650703874,0.5,organic,composting,403.9279645394836,0.01,Summer,0.7,1930.8162553329998
petrol_car,petrol,6567.333330385125,private,0.17,washing_machine,603,1274.8029774720128,14085.347337006322,65.7706691841385,0.177,0.18296,meat_heavy,chicken,1346.879905367391,6.1,general,landfill,296.691494954451,0.45,Spring,1.0,12268.620537427281
train,electricity,5596.0393559044405,public,0.03546,hvac,2532,3728.347089603897,4225.763869890289,572.4905295740459,0.177,0.18296,balanced,chicken,860.1574305011763,6.1,general,landfill,429.1622250663185,0.45,Summer,0.7,7071.582075392408
hybrid_car,hybrid,5166.456777936676,private,0.11,refrigerator,1757,1040.3746587075548,3884.9091497599234,312.5019160153841,0.177,0.18296,vegetarian,vegetables,845.662708343421,0.5,organic,composting,204.82927036145665,0.01,Summer,0.7,1888.1191850796724
petrol_car,petrol,1517.3783988277137,private,0.17,hvac,2581,2009.7375182325577,21760.878561071015,157.45395412368867,0.177,0.18296,meat_heavy,dairy,1298.544525738326,21.0,organic,composting,270.03214476696337,0.01,Spring,1.0,31867.183572013942
petrol_car,petrol,11481.901030013725,private,0.17,washing_machine,836,3555.561671530832,7547.780596973767,437.61888644104107,0.177,0.18296,meat_heavy,beef,776.7120936999495,59.6,organic,composting,474.1373892477333,0.01,Autumn,1.1,50258.981687395084
bicycle,human,4101.121332847872,private,0.0,hvac,4792,3755.74539601647,20371.858757793838,511.13975555546915,0.177,0.18296,vegan,vegetables,1231.18978730572,0.5,general,landfill,599.6169720941231,0.45,Winter,1.4,5277.424744516092
petrol_car,petrol,12232.869131690568,private,0.17,dishwasher,1494,2921.6376998087007,41803.252836001084,191.95594534426476,0.177,0.18296,meat_heavy,chicken,1205.6324622938942,6.1,general,landfill,265.00188829782894,0.45,Winter,1.4,17718.649633855075
diesel_car,diesel,7993.554908892736,private,0.168,tv,3801,715.1735649123488,8644.051831785237,151.5705861110772,0.177,0.18296,vegetarian,vegetables,1077.724296040199,0.5,recyclable,recycling_closed_loop,398.6296613797205,0.021,Summer,0.7,3598.252039735966
hybrid_car,hybrid,19509.773837692293,private,0.11,dishwasher,599,2870.741490998936,3019.602175561691,550.8594504773808,0.177,0.18296,meat_heavy,chicken,1104.0004561350386,6.1,recyclable,recycling_closed_loop,359.22076229894066,0.021,Spring,1.0,9948.609198525744
train,electricity,1194.9972051240156,public,0.03546,refrigerator,2610,1396.8483835963639,12428.47622501824,113.09101662074637,0.177,0.18296,meat_heavy,dairy,1334.0043976640447,21.0,recyclable,recycling_closed_loop,512.7936159993822,0.021,Spring,1.0,30588.391791800517
petrol_car,petrol,8098.520692270572,private,0.17,dishwasher,1857,2489.9331900069737,16256.01522051043,331.65507662995566,0.177,0.18296,meat_heavy,dairy,771.5235949921121,21.0,organic,composting,489.9571013885143,0.01,Autumn,1.1,20998.562302910057
train,electricity,21537.11892083475,public,0.03546,tv,1520,2521.93090578734,9681.90440755072,373.27464617734404,0.177,0.18296,balanced,fish,1036.1251538810159,5.4,organic,composting,174.56423268955254,0.01,Autumn,1.1,8578.310710947022
petrol_car,petrol,9511.570860408541,private,0.17,washing_machine,3457,6432.068683153964,51897.98879667293,1279.5025892125448,0.177,0.18296,balanced,chicken,1140.364406056135,6.1,general,landfill,279.1969611881515,0.45,Winter,1.4,19332.560742904076
bus,diesel,13814.705244410858,public,0.12525,hvac,4277,5338.213059082709,10275.40036897019,547.0390880438014,0.177,0.18296,vegetarian,vegetables,656.7031678802006,0.5,organic,composting,344.72299867733705,0.01,Spring,1.0,4886.941608753758
hybrid_car,hybrid,1738.02831603021,private,0.11,dishwasher,2831,1804.7331983274112,816.0979650492677,162.41079613598498,0.177,0.18296,balanced,dairy,979.9971487226187,21.0,general,landfill,581.810620789199,0.45,Summer,0.7,21501.68907708282
hybrid_car,hybrid,13383.037920577042,private,0.11,hvac,2242,1290.9290752422467,2869.0513042719926,86.43047236959049,0.177,0.18296,meat_heavy,beef,970.4253704440474,59.6,general,landfill,531.2123209175662,0.45,Summer,0.7,60301.94786708909
hybrid_car,hybrid,4564.090920972618,private,0.11,refrigerator,1375,5649.222534872021,12224.15501439987,1697.049382185338,0.177,0.18296,balanced,vegetables,922.0275679873871,0.5,organic,composting,275.2637027309954,0.01,Autumn,1.1,4202.26021243494
diesel_car,diesel,9365.310128645348,private,0.168,hvac,918,6411.149394344442,58727.27757456692,693.4519518798602,0.177,0.18296,vegan,fruits,1038.1785487018938,0.4,organic,composting,372.00839573992357,0.01,Winter,1.4,13871.879752892308
petrol_car,petrol,4761.0398537937335,private,0.17,refrigerator,1490,1151.8716222343785,16310.616525914604,188.49613059986265,0.177,0.18296,meat_heavy,beef,735.1223748784685,59.6,general,landfill,400.1691321285653,0.45,Spring,1.0,47990.81810407633
hybrid_car,hybrid,9424.216441066423,private,0.11,refrigerator,2974,146.12909402819918,3624.7237815971116,23.697051408860112,0.177,0.18296,meat_heavy,beef,1497.006395199306,59.6,general,landfill,184.71490981577904,0.45,Summer,0.7,91030.41098453705
petrol_car,petrol,2951.5674396075397,private,0.17,dishwasher,1183,574.5292619982356,23605.2134300189,69.40315347701578,0.177,0.18296,vegetarian,dairy,1210.0235731642742,21.0,general,landfill,503.72643892756867,0.45,Spring,1.0,30559.439927230393
bicycle,human,9570.200499629866,private,0.0,tv,542,2074.8558351245792,4651.563117109575,367.81111997835245,0.177,0.18296,meat_heavy,chicken,1092.8339068788305,6.1,organic,composting,418.3239095799,0.01,Summer,0.7,7888.769541780082
bus,diesel,14583.3541446084,public,0.12525,hvac,2535,8143.117534313905,45410.18204840838,483.7061232200462,0.177,0.18296,meat_heavy,dairy,799.5146636858061,21.0,general,landfill,482.01972453763017,0.45,Winter,1.4,28582.860631206422
petrol_car,petrol,34046.34024029662,private,0.17,refrigerator,3879,12074.517585743866,5224.151080309326,1113.1470622060463,0.177,0.18296,balanced,dairy,1251.901551991225,21.0,recyclable,recycling_closed_loop,511.6203641743548,0.021,Autumn,1.1,35181.55475464387
hybrid_car,hybrid,18162.72186210479,private,0.11,refrigerator,2145,2562.0230716736637,1614.608378057067,675.4617389483201,0.177,0.18296,balanced,dairy,1406.5741288365532,21.0,general,landfill,481.32874560169006,0.45,Summer,0.7,32501.440878455465
train,electricity,11589.825714718048,public,0.03546,refrigerator,4472,2252.760207761405,6322.050915612696,183.94850044673805,0.177,0.18296,balanced,chicken,867.9848533798713,6.1,organic,composting,439.31363835222254,0.01,Summer,0.7,7265.4969541389055
hybrid_car,hybrid,4718.686789027514,private,0.11,washing_machine,4742,108.93391709054627,16334.86255889206,21.69702018528523,0.177,0.18296,meat_heavy,chicken,626.686463433921,6.1,general,landfill,439.6533079279509,0.45,Summer,0.7,7547.594719407441
bicycle,human,8158.548683308533,private,0.0,hvac,4497,4596.729723573825,18888.078685721695,298.3170108168339,0.177,0.18296,meat_heavy,dairy,1099.0695490367411,21.0,recyclable,recycling_closed_loop,357.2765115183849,0.021,Autumn,1.1,27357.34737392566
diesel_car,diesel,8351.03925024477,private,0.168,hvac,2928,6955.656182566907,2771.3444753414315,2031.7778312981336,0.177,0.18296,vegetarian,vegetables,775.4112713327902,0.5,organic,composting,411.28787636525834,0.01,Spring,1.0,3532.98943799398
diesel_car,diesel,7549.399402407205,private,0.168,refrigerator,2274,3025.9415936906335,8467.762959110341,709.0715516156075,0.177,0.18296,balanced,dairy,840.7438399229086,21.0,general,landfill,336.4114102116539,0.45,Spring,1.0,21160.1584456628
hybrid_car,hybrid,5909.169679323393,private,0.11,hvac,2226,6467.7710184184125,3888.2994466968435,1134.864165539543,0.177,0.18296,meat_heavy,chicken,684.4226753947398,6.1,general,landfill,489.03085873914,0.45,Autumn,1.1,6901.249608093813
petrol_car,petrol,16585.628824064424,private,0.17,hvac,3687,3912.4613146792485,34628.06285347272,742.0942544203355,0.177,0.18296,meat_heavy,beef,1143.8541283152776,59.6,organic,composting,303.5092744590593,0.01,Winter,1.4,78024.35407279567
petrol_car,petrol,3819.6902320580607,private,0.17,washing_machine,1988,3094.4275276985486,14907.173070803012,268.21033043371534,0.177,0.18296,meat_heavy,chicken,732.7287137940941,6.1,organic,composting,380.8173545613253,0.01,Spring,1.0,8397.93072457622
bus,diesel,36678.241170599205,public,0.12525,refrigerator,4240,1638.6026778005546,2791.8906117887573,307.32470703214744,0.177,0.18296,balanced,fish,1087.495797856225,5.4,general,landfill,439.10158348435846,0.45,Summer,0.7,11464.859707912698
bus,diesel,14300.030956540919,public,0.12525,hvac,1343,939.1653219160879,16945.580941748758,40.94060903958854,0.177,0.18296,meat_heavy,beef,1083.2296361038582,59.6,general,landfill,400.20089301457256,0.45,Spring,1.0,69798.25134203477
diesel_car,diesel,6660.596258679782,private,0.168,tv,3778,6794.708494621684,10340.454407144516,1100.9291027430627,0.177,0.18296,balanced,vegetables,850.1740734195989,0.5,organic,composting,286.56283966804966,0.01,Autumn,1.1,4641.485778443882
bicycle,human,6370.573400152841,private,0.0,refrigerator,1576,9022.052476306986,3923.4188350728623,4068.0625024256356,0.177,0.18296,balanced,fish,1139.318796270938,5.4,organic,composting,440.5689527058089,0.01,Autumn,1.1,8471.459187761391
petrol_car,petrol,15684.860629824387,private,0.17,hvac,4808,1066.6049441860393,1830.9768328911118,153.89403857392878,0.177,0.18296,balanced,chicken,1062.898134472974,6.1,general,landfill,402.0636540357506,0.45,Summer,0.7,9854.818168138061
diesel_car,diesel,28030.288678313435,private,0.168,washing_machine,2795,18817.05073790494,18078.020200138537,2586.4532521173946,0.177,0.18296,vegan,vegetables,1135.482596946496,0.5,organic,composting,362.3738591943869,0.01,Winter,1.4,11918.626091448368
bus,diesel,15236.474399310751,public,0.12525,tv,2013,1647.6961334599416,1448.3377964107003,357.1925224109673,0.177,0.18296,meat_heavy,chicken,994.1058086564447,6.1,organic,composting,348.19993172578876,0.01,Summer,0.7,8532.525949488954
petrol_car,petrol,1523.7693576808708,private,0.17,dishwasher,3397,3564.751990534556,5653.118742987683,940.2087454049002,0.177,0.18296,balanced,vegetables,1066.111978607033,0.5,general,landfill,312.22547072198034,0.45,Summer,0.7,2597.8539494757983
diesel_car,diesel,3058.0092296410567,private,0.168,dishwasher,4427,5937.097271836011,11960.87012775457,849.9888287924093,0.177,0.18296,meat_heavy,chicken,998.8414221529549,6.1,general,landfill,284.64964274578745,0.45,Spring,1.0,9973.997580637277
petrol_car,petrol,9081.076356012898,private,0.17,tv,3508,1642.2813756687556,17845.04343565693,190.12416683289598,0.177,0.18296,balanced,dairy,956.6424364209281,21.0,organic,composting,408.72683387968084,0.01,Spring,1.0,25192.974364181642
diesel_car,diesel,18616.303905160414,private,0.168,dishwasher,3607,3614.6949648584805,6283.106635023322,410.5815774379358,0.177,0.18296,vegetarian,dairy,858.2262943123724,21.0,recyclable,recycling_closed_loop,347.1325406028009,0.021,Autumn,1.1,22946.939218703246
bus,diesel,18159.13436668698,public,0.12525,tv,4499,1044.1866775871895,4278.854799827995,139.75150881481287,0.177,0.18296,balanced,chicken,1131.9077051182844,6.1,organic,composting,429.5811935408463,0.01,Summer,0.7,10151.04470869395
petrol_car,petrol,27860.166341073367,private,0.17,hvac,3981,4922.074750121789,9204.816822333143,570.0826379737125,0.177,0.18296,balanced,dairy,1045.179604149741,21.0,organic,composting,409.36710323402,0.01,Spring,1.0,29244.414152745
bus,diesel,10965.330287535435,public,0.12525,dishwasher,2731,6668.6460054626305,18921.126680119676,346.34536781855115,0.177,0.18296,meat_heavy,chicken,1042.7985786247525,6.1,recyclable,recycling_closed_loop,426.2749550150877,0.021,Winter,1.4,12385.590402541702
diesel_car,diesel,14299.04236123634,private,0.168,dishwasher,566,4301.3774234320435,6371.830175509979,864.4531120217587,0.177,0.18296,balanced,vegetables,1343.4238307989115,0.5,recyclable,recycling_closed_loop,465.1033858282,0.021,Autumn,1.1,5010.85205604833
hybrid_car,hybrid,4526.610820701409,private,0.11,tv,2580,475.18925525226655,1380.9261830390496,104.4854929330916,0.177,0.18296,balanced,dairy,1002.3855431295646,21.0,recyclable,recycling_closed_loop,486.03630993033585,0.021,Summer,0.7,21894.993111135023
hybrid_car,hybrid,5563.4051663098335,private,0.11,hvac,2047,7063.383994277096,27353.982833985072,360.5396917709083,0.177,0.18296,vegan,fruits,647.07378124511,0.4,recyclable,recycling_closed_loop,356.39611575801683,0.021,Winter,1.4,7133.192065515999
hybrid_car,hybrid,8121.940154682676,private,0.11,hvac,1768,1954.0889283191868,14134.884487241776,677.0975144613732,0.177,0.18296,vegan,vegetables,520.6901035256045,0.5,organic,composting,434.11322212611077,0.01,Spring,1.0,4090.0918070974085
diesel_car,diesel,20691.67432313979,private,0.168,refrigerator,2009,3278.968132213529,1289.8840408451545,309.5858475236316,0.177,0.18296,meat_heavy,chicken,949.5445741168741,6.1,recyclable,recycling_closed_loop,345.178493130454,0.021,Summer,0.7,10092.04648027098
petrol_car,petrol,3157.4058920348116,private,0.17,refrigerator,1348,1344.1156831629035,5643.1438770249815,223.1452450857508,0.177,0.18296,meat_heavy,beef,560.5626117983923,59.6,general,landfill,391.59565880725336,0.45,Summer,0.7,35392.886790953686
petrol_car,petrol,5754.594273782241,private,0.17,hvac,2374,4685.93751560404,59485.99833694836,842.8579279542662,0.177,0.18296,balanced,dairy,940.7709758392283,21.0,organic,composting,166.93365219626074,0.01,Winter,1.4,32449.110051678726
bus,diesel,34610.57718019787,public,0.12525,tv,1101,6196.5579051888335,23209.68029404526,939.5960083988048,0.177,0.18296,vegan,vegetables,833.0940699816251,0.5,general,landfill,528.6430463061483,0.45,Winter,1.4,10332.645053465307
diesel_car,diesel,651.7358694285973,private,0.168,washing_machine,4701,8748.661608547753,17879.360466433394,740.0642313397161,0.177,0.18296,balanced,chicken,900.8187618428167,6.1,general,landfill,465.1602254948855,0.45,Winter,1.4,10633.52907042949
diesel_car,diesel,8915.529971817352,private,0.168,washing_machine,1912,10889.52591810434,14844.342243391806,328.90838869985606,0.177,0.18296,meat_heavy,chicken,1298.8391902898325,6.1,organic,composting,214.91642368685805,0.01,Winter,1.4,14066.244204625595
petrol_car,petrol,5762.754389978943,private,0.17,refrigerator,3082,1281.8755759847672,33580.96666804822,173.86345192842032,0.177,0.18296,balanced,chicken,860.3931182636186,6.1,organic,composting,403.7006680267314,0.01,Autumn,1.1,12602.968912920169
bicycle,human,16537.8683086212,private,0.0,dishwasher,3350,7165.896557865366,12617.224659622085,371.19529036257336,0.177,0.18296,balanced,chicken,1102.2471464522287,6.1,organic,composting,489.62785583732784,0.01,Winter,1.4,10305.414986383594
diesel_car,diesel,11338.810457670992,private,0.168,washing_machine,2788,3342.13328430234,10495.248710781036,502.9287063220312,0.177,0.18296,meat_heavy,beef,1087.0788496959824,59.6,recyclable,recycling_closed_loop,370.794596975011,0.021,Autumn,1.1,69214.37458075177
petrol_car,petrol,8592.980173027481,private,0.17,dishwasher,595,1647.4008812724985,26611.59458155448,284.50701193556944,0.177,0.18296,meat_heavy,chicken,939.5739229758594,6.1,recyclable,recycling_closed_loop,312.905644933526,0.021,Spring,1.0,12359.22587873746
bus,diesel,14733.456259167988,public,0.12525,dishwasher,4720,876.726948703614,15918.390748253778,50.253969387889995,0.177,0.18296,meat_heavy,chicken,1336.0173298678928,6.1,general,landfill,437.15639063567994,0.45,Spring,1.0,13259.400925662043
hybrid_car,hybrid,11332.387425455494,private,0.11,hvac,733,2268.1039739081684,1003.7656127148437,218.7831657402411,0.177,0.18296,meat_heavy,beef,875.6781547075595,59.6,organic,composting,396.41383466617,0.01,Summer,0.7,54026.04813560136
petrol_car,petrol,6886.305902174129,private,0.17,washing_machine,4715,7197.348240704331,12255.600174316693,467.7031515850741,0.177,0.18296,vegan,fruits,1395.3153334647234,0.4,general,landfill,605.25575331761,0.45,Winter,1.4,5517.378472246065
hybrid_car,hybrid,39183.871383216065,private,0.11,washing_machine,4048,938.7703173561495,5268.663419501447,88.73498136399054,0.177,0.18296,balanced,dairy,928.513231500531,21.0,general,landfill,377.47286918822016,0.45,Summer,0.7,25108.983510203638
petrol_car,petrol,4485.215279747667,private,0.17,dishwasher,521,4095.4576008055965,54208.6672893917,413.3386258411758,0.177,0.18296,meat_heavy,dairy,869.1046655392622,21.0,recyclable,recycling_closed_loop,377.16612133066593,0.021,Winter,1.4,29664.51882503925
bicycle,human,5232.933589433354,private,0.0,dishwasher,3308,4509.611957237835,6462.256953055155,976.3360125869444,0.177,0.18296,balanced,chicken,1147.1586107959429,6.1,organic,composting,625.5516982936521,0.01,Spring,1.0,8984.458891400254
diesel_car,diesel,6062.264887244418,private,0.168,hvac,1735,3068.452999289026,15518.971875672145,686.1846996812147,0.177,0.18296,balanced,dairy,1520.3668375676314,21.0,recyclable,recycling_closed_loop,389.2515282344372,0.021,Winter,1.4,36336.80564731738
petrol_car,petrol,4340.673775530126,private,0.17,tv,3022,1181.0354369624024,2443.8263194405395,81.52999972665647,0.177,0.18296,balanced,vegetables,804.7132661622538,0.5,recyclable,recycling_closed_loop,356.5175378925423,0.021,Summer,0.7,1803.9237789641777
bicycle,human,3448.883848839997,private,0.0,washing_machine,2735,2546.6395836521397,7676.814678764976,805.8660543982737,0.177,0.18296,balanced,fish,1278.310467952323,5.4,recyclable,recycling_closed_loop,486.074242523694,0.021,Spring,1.0,8768.38930596881
diesel_car,diesel,8441.648354137826,private,0.168,washing_machine,917,2343.59988346873,9812.308715881114,131.40713323789757,0.177,0.18296,meat_heavy,dairy,650.1073663337788,21.0,recyclable,recycling_closed_loop,446.47909391090366,0.021,Spring,1.0,17289.904859508213
diesel_car,diesel,888.0539506905867,private,0.168,hvac,1052,4136.049829662223,514.739551074241,424.2225975621483,0.177,0.18296,meat_heavy,beef,986.1630760534333,59.6,organic,composting,311.3860066985903,0.01,Summer,0.7,59753.88382468239
diesel_car,diesel,1582.6247736957741,private,0.168,hvac,3087,2373.49450127168,3040.456265095348,181.9876887369709,0.177,0.18296,meat_heavy,beef,1002.195071467796,59.6,recyclable,recycling_closed_loop,398.78215013429104,0.021,Summer,0.7,60981.47205160128
bicycle,human,4874.6107814403695,private,0.0,tv,4390,2996.3152945848065,4976.512559722768,218.05372189203453,0.177,0.18296,meat_heavy,dairy,1281.2138559539283,21.0,general,landfill,442.75963194405733,0.45,Summer,0.7,28545.583354475708
petrol_car,petrol,1420.8410651765653,private,0.17,dishwasher,535,571.0882604425609,4659.997710783682,136.10923945360932,0.177,0.18296,vegan,grains,923.6826605384725,0.8,recyclable,recycling_closed_loop,371.23856881250754,0.021,Summer,0.7,1941.9609227191727
petrol_car,petrol,6442.005932799616,private,0.17,washing_machine,4565,2093.5003362397806,8529.319246786863,436.3406073085128,0.177,0.18296,meat_heavy,chicken,1320.592869384333,6.1,recyclable,recycling_closed_loop,425.79957967916465,0.021,Autumn,1.1,11090.773111900193
hybrid_car,hybrid,626.5029627389963,private,0.11,dishwasher,1030,797.0369973621193,8283.302630004157,104.57218136582846,0.177,0.18296,meat_heavy,beef,899.7265368868927,59.6,recyclable,recycling_closed_loop,342.271214939733,0.021,Summer,0.7,55356.393217592486
petrol_car,petrol,1585.688108126849,private,0.17,washing_machine,2671,7213.251237599378,45681.37797067465,825.8338998288007,0.177,0.18296,meat_heavy,chicken,1138.8271886743528,6.1,organic,composting,414.96689109246915,0.01,Winter,1.4,16855.172880775768
bicycle,human,617.5931611213659,private,0.0,hvac,3589,2805.6682088744537,10947.978067277312,717.8971550483501,0.177,0.18296,vegetarian,vegetables,919.4120301721454,0.5,recyclable,recycling_closed_loop,227.72566753457286,0.021,Autumn,1.1,2964.133594264134
train,electricity,12623.73721979654,public,0.03546,hvac,1417,9387.642293326118,23128.600702418607,1027.4670651533872,0.177,0.18296,meat_heavy,chicken,1148.6394689849867,6.1,recyclable,recycling_closed_loop,345.63069568876153,0.021,Winter,1.4,13354.8181976651
hybrid_car,hybrid,10921.28768581705,private,0.11,hvac,3759,2232.554143597972,1519.8904243324284,10.22631022151717,0.177,0.18296,balanced,vegetables,684.5181826061255,0.5,general,landfill,161.1025925647263,0.45,Summer,0.7,2289.338138849767
diesel_car,diesel,4357.225609982414,private,0.168,tv,3735,773.5252355620345,3083.065813772699,193.7335867784584,0.177,0.18296,vegetarian,grains,1195.7119457578515,0.8,recyclable,recycling_closed_loop,390.44670929244626,0.021,Summer,0.7,2397.7745279608016
diesel_car,diesel,15242.4074576055,private,0.168,washing_machine,2567,1325.8528991489418,8885.531080801278,386.4158818032857,0.177,0.18296,vegetarian,grains,1021.5961778232972,0.8,recyclable,recycling_closed_loop,393.6979761701533,0.021,Summer,0.7,5246.6417823287
petrol_car,petrol,14098.254016476554,private,0.17,hvac,1519,6234.068873989545,44629.32098104014,1080.528208059161,0.177,0.18296,meat_heavy,dairy,571.2627542142923,21.0,organic,composting,403.1745274411969,0.01,Winter,1.4,23666.063523962817
petrol_car,petrol,6370.982810349902,private,0.17,tv,2523,2539.44603954557,13258.056416155068,372.61467144394373,0.177,0.18296,meat_heavy,chicken,1180.9376805907182,6.1,recyclable,recycling_closed_loop,569.3957939617987,0.021,Autumn,1.1,11173.920191935358
bus,diesel,5699.329115499646,public,0.12525,dishwasher,2660,4561.751209975123,4311.9166756880495,151.3580136878793,0.177,0.18296,meat_heavy,chicken,1192.1063145624876,6.1,recyclable,recycling_closed_loop,415.650545384427,0.021,Spring,1.0,9590.75639115006
hybrid_car,hybrid,7287.90232507749,private,0.11,tv,1840,4010.4208773315736,6101.758957247557,1039.3299112739444,0.177,0.18296,vegan,vegetables,1256.2155089432988,0.5,recyclable,recycling_closed_loop,479.7016704833874,0.021,Spring,1.0,3266.073059416026
train,electricity,10282.15472362234,public,0.03546,tv,2904,4421.913678612384,20119.648411695227,948.0832449846005,0.177,0.18296,balanced,chicken,641.0616682168245,6.1,general,landfill,333.64483556622923,0.45,Autumn,1.1,8888.99115314523
hybrid_car,hybrid,14683.885481070614,private,0.11,refrigerator,1271,4961.41527643453,9839.117050878207,764.6454990631197,0.177,0.18296,meat_heavy,chicken,894.2806570163245,6.1,recyclable,recycling_closed_loop,525.6750497546583,0.021,Autumn,1.1,9759.713946319782
hybrid_car,hybrid,728.2239746476288,private,0.11,dishwasher,3373,8260.719971958475,38504.383023410286,2141.993574871191,0.177,0.18296,meat_heavy,chicken,1092.7283259071696,6.1,organic,composting,382.71035648591914,0.01,Winter,1.4,15256.483881809629
bus,diesel,8519.62554748867,public,0.12525,refrigerator,1216,4589.011540550632,4638.085013955629,67.75105965890998,0.177,0.18296,meat_heavy,dairy,822.1199092213907,21.0,organic,composting,385.7117027212028,0.01,Spring,1.0,19996.297387330153
train,electricity,3879.6335330835773,public,0.03546,washing_machine,1580,8759.310189262358,4667.608485358919,1633.7054059875038,0.177,0.18296,balanced,vegetables,826.1559242696305,0.5,general,landfill,439.3495073503976,0.45,Autumn,1.1,3152.7405975063425
petrol_car,petrol,8305.99351991014,private,0.17,tv,4659,2127.110463028347,3849.900104423726,170.42636446551387,0.177,0.18296,meat_heavy,beef,1085.7631775203565,59.6,recyclable,recycling_closed_loop,542.6497272718583,0.021,Summer,0.7,67215.77619793206
petrol_car,petrol,8937.526270135746,private,0.17,tv,3056,3500.6970254355015,25303.993786318155,513.6297182120938,0.177,0.18296,meat_heavy,chicken,1303.5523185323232,6.1,general,landfill,424.84532629527644,0.45,Winter,1.4,14911.471082449976
train,electricity,20773.986294049217,public,0.03546,tv,1957,2499.950726287905,33587.52747259966,111.86581575171655,0.177,0.18296,meat_heavy,dairy,848.8281226491151,21.0,recyclable,recycling_closed_loop,491.2828161086162,0.021,Autumn,1.1,25160.018373696472
diesel_car,diesel,2468.240781781298,private,0.168,tv,4101,8653.588776327948,16895.27112723585,878.6983802567729,0.177,0.18296,vegan,grains,1367.6611032303013,0.8,organic,composting,520.534496942668,0.01,Winter,1.4,6136.842697742044
bicycle,human,15691.786273996253,private,0.0,refrigerator,4337,8206.89918075695,27639.137578871436,1154.0840619010316,0.177,0.18296,meat_heavy,chicken,1266.9748845442539,6.1,recyclable,recycling_closed_loop,513.88262397713,0.021,Winter,1.4,14248.816097247765
petrol_car,petrol,29500.639003039472,private,0.17,washing_machine,580,5885.14292130372,14491.642940130898,473.86542922546874,0.177,0.18296,meat_heavy,chicken,654.5481018122184,6.1,general,landfill,506.91448640132387,0.45,Winter,1.4,12929.024859848947
hybrid_car,hybrid,12387.082543596382,private,0.11,refrigerator,2928,4000.281552954958,15215.642189927075,178.76615103661405,0.177,0.18296,balanced,vegetables,1095.7854482338216,0.5,general,landfill,461.6055678631176,0.45,Autumn,1.1,5610.098039393001
bicycle,human,52264.18491187138,private,0.0,tv,4495,2136.188753169042,12425.197544514278,638.1092150871789,0.177,0.18296,vegetarian,grains,887.3567228944833,0.8,organic,composting,375.0056408738431,0.01,Autumn,1.1,3365.054986779578
bus,diesel,19382.510096035345,public,0.12525,washing_machine,3195,4987.153125870519,7315.22506588109,1325.6419631895376,0.177,0.18296,vegan,grains,1165.9566015898004,0.8,general,landfill,383.76658139737856,0.45,Autumn,1.1,5754.239313761774
hybrid_car,hybrid,20171.516632088424,private,0.11,dishwasher,3166,4736.940931379815,11624.40807903459,650.3644313442377,0.177,0.18296,vegetarian,dairy,1213.5858203760151,21.0,organic,composting,376.3171957197703,0.01,Autumn,1.1,30673.17247637764
petrol_car,petrol,11721.493389724652,private,0.17,refrigerator,2681,8953.383933267081,45227.15125425627,1205.9408757815613,0.177,0.18296,meat_heavy,dairy,1142.9720068334555,21.0,organic,composting,338.1504314945659,0.01,Winter,1.4,35857.9560737377
diesel_car,diesel,14046.34897632141,private,0.168,hvac,3259,7243.551165575453,26018.872040094353,1797.7865444498384,0.177,0.18296,meat_heavy,chicken,895.559830373661,6.1,general,landfill,337.7997980772085,0.45,Winter,1.4,14017.232887198592
bicycle,human,27979.137063094273,private,0.0,dishwasher,4379,1009.0529844780268,2339.8162101799912,27.406126449666157,0.177,0.18296,balanced,fish,1202.657299646269,5.4,organic,composting,514.6170450925749,0.01,Summer,0.7,7106.19074060792
hybrid_car,hybrid,5870.101468141253,private,0.11,dishwasher,4262,14939.27634507853,59932.548978604456,2549.3186183822095,0.177,0.18296,balanced,chicken,1200.5820269435176,6.1,general,landfill,533.0316426036215,0.45,Winter,1.4,21818.636839226998
diesel_car,diesel,1541.9826194722327,private,0.168,tv,722,1321.436884721961,3050.0159170304664,274.44395452116055,0.177,0.18296,meat_heavy,chicken,894.3507410040361,6.1,recyclable,recycling_closed_loop,360.0038650444135,0.021,Summer,0.7,6514.077922137569
bus,diesel,4360.356531541674,public,0.12525,tv,1514,5719.072496887271,30454.603242093206,1020.6488839555611,0.177,0.18296,meat_heavy,chicken,953.3595939881636,6.1,organic,composting,494.62932468295946,0.01,Winter,1.4,12950.824513272642
petrol_car,petrol,1035.4146884761722,private,0.17,dishwasher,1518,1639.319533135182,22300.18888299807,475.10682039443606,0.177,0.18296,vegetarian,dairy,1371.9294987207227,21.0,recyclable,recycling_closed_loop,443.76334300729764,0.021,Autumn,1.1,33366.061115777535
